playlist_id,track_ids
50035,18257 13924 8431 3175 2768 4170 19487 1812 6863 6878
50044,8297 4532 3119 2988 3963 14384 7029 869 18559 17287
50050,9493 4603 5509 9323 12338 11965 10066 17333 9911 11900
50075,11155 9034 18349 17420 8418 12932 16796 5833 13165 8570
50076,6599 9513 12717 7058 16220 2750 18707 14498 13511 10013
50086,268 3160 9880 11885 4591 9779 3219 1403 12395 12895
50111,15477 9739 2088 5413 15234 19878 20571 12929 1852 1478
50118,8899 7074 1749 16695 7606 12873 10763 18326 14839 6052
50131,968 19939 6524 76 12154 1275 3741 3378 14948 3099
50148,9174 3562 16985 5995 16987 9626 16124 153 2945 8044
50172,9061 18851 18048 14880 6775 20511 12073 14176 1650 15578
50187,15183 12043 13180 19624 13324 5724 14561 19009 4594 6496
50197,11604 6458 4819 20589 6019 3216 17789 2135 4654 15809
50206,2922 8640 3256 9834 10584 829 14210 12835 2836 11688
50218,4524 6281 4833 12532 5635 9762 18597 19799 11998 10271
50219,16847 3804 17330 1139 2257 6356 9701 13776 11791 5294
50234,5904 18453 9698 12831 8522 1493 14117 13463 4871 15781
50240,9493 4417 5509 12338 18826 13744 1128 17720 17524 17184
50245,12581 4857 3330 8885 18340 3893 8667 11025 2197 17228
50259,20591 10477 3067 12618 7515 14180 14066 11696 2 16331
50261,19480 2292 15582 6708 9689 18707 20014 16220 20618 17979
50267,12182 19783 8229 20025 42 9537 5978 11107 4460 12497
50277,5199 2019 2989 16968 3537 508 14974 9201 18430 4695
50282,10477 14306 14066 3169 11243 14180 20591 13032 9211 15181
50293,8469 14585 19370 5976 16220 14724 13511 12299 18707 13002
50311,7817 5122 18643 7440 12639 11159 19022 10828 13385 11835
50332,14827 11604 6473 5922 15716 848 6447 19300 8113 18993
50338,15731 16646 15492 463 18378 2134 14633 6226 10399 11188
50339,17487 5621 17649 17405 11188 19790 8452 13697 2349 2518
50341,7115 1196 13894 2930 8360 7325 19699 15718 8172 14770
50343,11512 6310 10016 11947 15466 8627 991 2812 6600 3001
50358,14046 18312 1951 16873 14659 7810 2796 11608 4 12583
50362,4436 4266 6565 18774 19217 6837 15735 18503 3745 7326
50368,5254 17979 5429 11483 6708 20014 2292 18874 5905 12783
50369,5110 18940 16087 17608 8942 11670 4581 4963 2274 8892
50382,1812 2768 8431 18257 6006 3951 4170 13924 6010 4943
50405,20323 20184 7781 20470 8426 8229 5978 42 17432 12466
50410,11798 3658 4903 9434 19921 16587 16725 11446 11164 8472
50412,11393 18378 16646 15492 1057 3766 2873 17405 899 17584
50413,2888 18855 11663 6981 12999 15088 13671 18058 14309 13066
50420,8890 16461 15105 16685 16325 20431 13941 16299 448 4694
50428,2050 15077 16126 6383 18366 17442 6730 8925 3203 10408
50431,6925 5252 16621 15624 5674 8114 19775 13517 19321 1156
3,10293 3321 12111 18344 344 6579 13960 9543 18112 17348
6,1970 17464 16632 5545 443 7545 6651 3630 4202 5621
17,13875 9606 9246 10206 1731 15356 3163 7865 4553 3219
18,17476 18678 5390 3438 18578 5231 9395 3865 16744 11951
19,10230 1478 10689 3326 20443 11629 2402 14077 11775 6815
20,16760 8058 9105 14591 9397 9526 9503 4393 20084 5251
36,19939 968 12154 14628 6908 9406 3281 6948 3741 12450
40,2735 17856 16402 8107 16436 16466 11363 19193 16800 5487
48,12639 8767 648 6629 17701 11883 15735 16470 6178 15748
59,16227 19533 2618 8502 19690 4371 5474 4456 15282 19700
83,9960 14008 5422 19214 7033 2012 9271 6196 715 2736
85,14591 8058 4186 16760 18381 9526 1626 20084 2129 15970
88,13563 12203 8647 18685 20046 1437 9428 12625 4583 9829
89,4259 12999 4057 11663 14309 5169 1987 10885 2888 158
98,1959 12762 20461 20474 10921 17944 2858 15837 6459 2755
107,20105 15970 7761 11457 314 1626 6565 10624 15748 9710
115,12510 425 4288 7649 15951 2503 19790 18653 18986 16369
141,7111 381 3460 8488 12414 638 19838 3433 19169 4013
142,17141 9026 13218 979 11497 19995 8348 12658 18293 714
164,6135 12939 12056 2358 16347 279 3161 16263 19347 1574
199,10825 7545 19956 12345 19067 10857 111 8134 4756 6246
220,9093 7936 11394 521 18062 13946 19028 11273 9843 9602
221,42 7610 17432 15314 4569 4444 4460 5978 13034 17826
227,10672 6604 3444 13300 8483 17731 6776 16255 1701 14867
228,10825 8683 8932 5750 17192 3951 1670 14022 14993 5736
235,11005 4726 12712 14370 18645 8025 13625 5570 367 4389
239,10580 1222 7680 1485 7298 5667 762 2435 18423 12114
255,7647 1398 873 8133 2232 9526 12262 10264 6411 17008
262,2627 3892 7033 11578 5422 4422 19214 2151 14008 10420
270,7941 7153 14944 19169 7264 3749 13957 638 17143 14247
302,11744 8152 14178 18161 17405 17487 17649 5621 20260 18486
303,13875 2551 7961 18758 17635 9606 2711 10149 15116 5648
315,1357 18963 12742 7701 3195 1828 20447 19487 13924 9386
316,3907 13225 17670 9388 11178 11829 8171 13590 18730 5125
332,13034 13990 15907 1852 17420 7766 16796 17515 8570 3858
337,3067 5664 7515 20591 14066 11243 3169 11696 10477 13032
362,4566 13731 19071 12622 2518 6918 16494 222 7463 8452
368,5929 162 12126 14757 5336 4000 17650 6949 19568 2868
370,5455 20558 12246 11025 5297 7719 18679 19509 10873 11501
378,11282 16465 5778 1156 12825 9430 6596 11681 1901 16180
401,3766 2777 11001 14175 19974 9342 8533 13089 8639 2060
403,6732 16340 9424 4688 3007 11125 10055 14456 20135 20359
408,16030 16236 4809 12497 20025 3190 9537 4515 19783 11107
437,19048 11205 20497 14167 12698 10873 2821 14490 11604 10737
441,19860 7398 405 4865 10572 7076 3622 7904 1502 6466
448,18498 3996 10016 11744 20359 11740 13867 4752 11512 10808
451,8134 2957 3121 1422 2544 9333 4463 7588 99 20279
452,4376 702 7404 14007 8383 20048 19718 13801 10336 15374
460,9537 16236 11107 12425 5180 16772 17701 3925 3745 15333
467,15543 2392 8297 10926 19205 20121 16861 13729 18279 17287
500,3485 19513 2036 19339 1643 756 20056 4278 15518 1715
504,6447 9874 12061 1828 18963 7080 9325 3195 1625 13851
515,15714 16686 5352 14434 12402 19735 19728 8091 7375 15105
527,19162 9758 20022 952 6690 45 13459 16282 3937 2561
528,13783 15558 9034 2418 11217 11155 19878 2402 17515 8570
552,16087 16227 18404 10067 14022 2116 8619 8502 9047 1300
554,6937 19317 17997 6464 8018 1895 10502 14367 15373 80
558,4151 11192 12625 7920 10613 9829 8647 18834 20046 10255
559,16948 2058 6821 117 12772 5133 8301 5584 1526 14556
574,2052 6697 18138 12282 17510 1919 11600 16493 9333 238
581,4603 12338 9493 5509 4417 13439 1678 16173 16883 13912
595,6294 6331 5352 20025 9537 16517 17054 17281 12182 15570
601,14559 6182 13098 7718 13238 2586 6456 9062 8406 8297
603,18612 6066 18382 9594 10257 8823 7718 10657 15235 4230
604,3041 7369 4080 9031 10704 10537 15232 13211 13658 13758
628,5201 12623 20571 2750 15826 1093 16307 1970 11763 1852
643,934 3223 7498 12092 19771 15664 11025 5950 15429 5610
665,17972 1201 18601 15417 6354 10523 4946 2046 18716 5453
667,13094 13066 19244 17003 11306 14499 20051 11977 1391 1605
680,12089 14556 3072 18953 117 4607 17869 18310 10326 6272
691,10613 18834 12338 5509 10880 7920 9493 19223 18557 4151
696,9402 14735 3691 3798 4097 2289 16166 9352 13443 14201
703,15828 6584 3173 4071 11148 8828 9429 19782 9965 5304
707,5939 17002 5197 19781 17157 550 968 1197 18401 14585
708,5901 14646 7052 7360 10027 11835 5054 11870 16693 4578
715,6841 9488 19254 11744 1372 18161 8152 387 14306 5751
717,8133 19465 2232 2945 6189 10744 1018 16987 12963 16124
722,15623 12933 18059 2974 369 11945 15087 10930 3585 8077
757,3780 1564 15603 8090 17510 11600 3790 1447 3122 10101
759,4363 10627 19474 9215 4397 9528 10989 6439 13436 11163
770,16494 17157 15926 15247 2518 10420 18074 8412 2117 10308
773,14561 14709 5892 20230 6496 7889 11817 12043 18622 9208
791,17649 17487 13990 17405 17826 5621 13034 8464 14777 1719
804,6565 15680 8464 4266 18503 18875 8767 5606 15333 6178
807,7475 12960 3630 9500 4302 10269 19713 14204 17405 14826
837,734 6405 9163 13597 14024 8358 13158 15124 2273 13076
848,1348 12435 19609 10805 218 19044 753 4459 17635 13875
854,7140 12181 17993 5587 14125 19060 7417 6410 11086 8856
856,17417 2257 17330 11791 5294 17654 13869 6356 14858 2153
882,15844 7246 17921 4083 16910 8822 12693 10070 16381 5453
916,15624 16697 18479 6367 4707 1901 5252 18019 16621 12256
928,19713 7463 8452 13731 3630 6918 443 4302 11013 19071
938,3122 11817 170 2450 5892 14709 3156 12043 6496 14561
951,10379 9257 12564 1117 1386 1574 477 20571 1459 19878
953,5212 7213 16142 830 20536 5006 19038 2049 5793 340
962,16583 11173 2858 8890 15716 3453 9753 2132 20474 12762
963,6461 14611 2880 15262 10652 8672 3160 10580 14270 7680
964,11595 18344 3321 6579 11102 13960 10293 12111 9568 10495
976,4288 866 20156 4463 8304 15016 20094 425 4518 14608
981,2301 10743 3698 12750 8437 2812 3701 19339 17867 12765
984,3196 11010 14644 811 18910 14031 8835 17406 8361 3304
995,10283 3355 19604 5711 1134 12193 20398 2698 17525 5108
1004,12639 12516 8865 4956 17363 14608 648 13243 15223 4288
1009,13784 13824 13117 2 11143 4682 10186 8621 8142 394
1011,10147 14306 11761 1756 467 12502 13250 14002 4510 13448
1017,2623 17606 20338 13461 4679 9246 9323 18758 5509 2485
1018,14668 9269 19846 3500 10953 15916 18011 15466 3001 13504
1031,13117 17768 20260 3121 7649 10507 2617 20156 963 14581
1034,16631 4814 2735 7332 17856 943 6325 13796 288 12232
1035,16763 8004 17670 16012 5268 1011 8171 9388 10801 9099
1045,8843 17580 15596 16866 18478 4476 7932 17354 10458 4552
1050,7891 18548 9484 2590 12782 18649 7747 12713 14137 4393
1052,16227 16904 7278 18275 8921 10377 1386 6704 7259 5268
1056,19300 2135 8113 3061 6744 11703 12218 20316 369 2692
1070,3544 15718 7497 5958 7714 2481 51 10172 11768 11595
1073,10686 5593 3771 9136 14558 13653 725 2535 17834 4436
1083,8798 9941 12073 13070 10502 18048 10443 15373 1650 19317
1094,20592 13511 11604 14827 18707 15582 134 8892 17669 4581
1098,15718 3544 8172 16493 6063 17131 13180 11374 19043 444
1104,17926 4807 8136 18919 18905 6242 15930 15333 12834 723
1106,1588 3876 8872 4346 16433 13402 8540 2153 12668 17258
1122,18773 1386 10379 9257 2508 5688 2043 10786 1472 8784
1128,15873 17637 4850 19882 8084 16905 13624 14382 11612 14513
1161,18795 16852 1111 16128 1384 6522 9978 17649 16580 14581
1164,12960 3630 4302 797 5831 14204 19713 7475 9500 443
1173,17432 15314 4460 8229 4569 4444 7610 5978 42 18855
1176,10863 17993 3718 2009 1766 2384 4130 11478 2658 11835
1185,4437 15168 8973 10966 6153 17831 7180 10589 4379 10760
1210,3467 3752 19526 5060 11697 7962 7961 15988 9606 18758
1223,19244 18836 1605 13066 2002 8627 11947 2812 15466 9903
1224,12396 20417 19349 11991 921 10574 4948 11778 14643 2714
1226,8953 16314 14770 19699 3644 8136 16236 15570 18905 19783
1233,6498 9007 14604 3077 9557 6899 19284 4281 18316 16128
1237,10742 679 18667 6735 5147 7321 15631 2081 8684 20000
1243,14709 11817 5892 6496 7889 19624 15926 7397 13551 550
1244,18822 15613 12142 20616 14856 6770 14647 19446 14054 4615
1246,10580 762 7680 1485 7298 7416 1222 12114 2435 18423
1257,13645 17813 9911 11900 237 11404 4704 6648 1452 7947
1268,829 14147 1840 8835 10584 14210 13838 2836 12835 12765
1284,14930 8126 3197 5699 8472 20623 16919 7147 18206 1316
1287,13034 17826 11670 2274 8942 16762 8892 18448 17608 6825
1294,1929 14155 18412 5476 18986 8516 14451 3121 9638 17547
1297,1194 4774 8004 4778 17670 345 15637 15452 13225 9462
1300,14147 4116 2600 19053 10584 18011 2836 11534 10635 829
1331,3597 9579 2255 19651 6486 3254 3564 10828 12345 9974
1332,16314 14770 12414 104 16821 1196 5387 14934 20268 723
1339,6197 18057 3919 15543 2186 8297 20121 2392 10926 4068
1343,4259 6892 10496 18058 13671 12999 18855 2888 8058 4186
1362,6847 12239 10776 15725 1069 14173 16865 5112 15249 19386
1370,14007 550 3177 11101 18074 9578 19449 20381 2117 17523
1374,7362 11559 8136 723 2126 13803 18919 18300 17040 10618
1391,3361 4694 14914 17007 2183 13481 12192 16068 6384 6594
1395,2292 17979 5254 11483 6708 20014 19480 15400 18826 6648
1402,16406 13959 15499 12707 7267 19305 15666 2006 5761 10169
1418,15536 3033 1246 18476 19668 11966 17201 10347 5492 10822
1433,13731 2349 11013 15410 10591 222 19071 7463 8452 16494
1444,6113 16351 1813 11483 14178 20014 11497 18913 10839 8152
1473,9739 14233 11155 3858 13943 4412 12637 15268 19878 2418
1526,9749 20075 2214 6094 1487 8566 19590 19364 1345 19457
1535,13731 6918 222 19071 7463 2518 11013 12622 8452 16494
1536,12037 19266 9059 8939 19310 12303 7047 17423 18213 1883
1537,7000 1041 1156 18285 13155 15624 7436 1901 11970 4526
1570,8091 16685 19385 13431 541 13691 6196 7605 17150 15314
1573,17154 13265 10837 7462 17766 15170 11578 3617 4422 3551
1579,18533 10232 795 6614 13598 14304 18794 15464 9036 5540
1580,2216 19385 15105 16685 8091 15861 854 6760 6904 2235
1582,15268 3858 7766 12932 8418 14233 18033 13943 2418 13783
1583,17635 9606 7961 18758 13875 15988 2711 5648 10149 4689
1609,8118 14738 4202 8627 1674 20278 2957 10574 1605 1591
1627,10715 19651 6036 11753 6145 10743 8627 12750 15466 2812
1629,2853 2897 18580 5267 7039 11394 2656 18420 9816 18940
1631,14384 869 18559 19205 3963 13729 2186 20121 8297 6197
1634,4996 14959 7447 20468 8506 1745 14930 1643 15863 8357
1636,13374 1948 56 4010 16755 17626 5423 7471 20147 19622
1650,12182 12834 16517 6242 6294 3644 16236 19783 4364 8136
1652,7610 17432 4569 5978 8229 4460 3576 783 6956 13990
1664,16314 7734 1975 19699 14702 2930 1196 14770 14346 10264
1675,20400 18024 11566 15384 6485 17542 13696 4567 11941 11089
1680,8220 10289 3611 17798 6692 1092 9735 5666 12574 6848
1691,18333 6973 2379 18319 16965 14843 10726 13327 5700 19992
1705,20122 4429 11240 14763 9474 17851 19650 8472 746 11699
1707,15893 14499 14571 19631 11306 17003 20051 11977 2002 13066
1710,16079 10612 7309 19450 8547 9606 13875 18758 15988 3163
1722,13399 20407 2032 16946 1822 4380 19227 7332 1071 18782
1725,16580 19471 3189 18795 2357 10806 16852 9598 1384 3102
1736,13524 2999 1659 14021 11361 6157 8085 9058 2747 14626
1770,2945 16124 6687 1018 8133 16987 8044 12963 6335 19465
1777,11693 6333 4389 19704 17156 17510 2677 20241 11600 1121
1806,13002 12299 14724 12314 12625 1740 11775 19878 20046 12203
1821,4186 16760 14591 8058 1061 17961 748 4946 10523 6354
1823,13265 4189 10837 7462 15170 11578 17766 4603 9493 12338
1855,8317 17798 19550 9696 1092 8220 6692 10289 10069 9735
1872,15716 17868 11907 13941 5402 16581 16271 3214 17344 14879
1876,16236 19568 12182 14591 15771 6331 12706 15570 9537 4809
1878,17608 18448 4581 8942 17586 11670 8892 7114 12076 10322
1900,20349 3290 8400 4656 14612 6667 11006 4177 8608 16298
1903,3022 17494 7963 19871 2423 16254 19192 2144 15269 18369
1906,14581 12692 5108 9490 18363 2997 20260 17802 16373 577
1911,14023 14770 2437 1196 19699 16314 2930 7734 14702 6937
1930,5905 12639 15771 8767 1149 5606 18874 20282 3375 5178
1939,17839 16577 2019 18430 16968 14974 5110 20314 14819 4646
1944,8633 17585 17741 1236 18579 1356 11801 11522 15897 2918
1948,17150 17189 10901 1730 180 17880 20166 16003 20079 16484
1957,4749 12297 3182 20102 7746 13313 5392 17505 14760 7953
1969,13824 9784 18564 8142 3565 7301 13089 13622 2649 13909
1990,11283 3173 6584 4071 8828 15828 2549 20462 18260 1870
1993,10019 18171 12179 1977 17993 4130 7640 14785 7417 6410
1997,1981 1300 3727 782 425 11965 4288 20279 14608 1299
2000,16909 18701 10926 3919 19205 15543 8566 19448 4302 9958
2004,15952 17256 13198 3085 10316 1841 14483 17221 12393 18417
2024,4499 1749 10763 9001 14839 7074 16779 7606 8070 12873
2031,11744 8152 1149 20282 15771 5905 18874 19138 18628 5878
2032,14770 648 1975 8767 19699 14777 7734 12639 2930 15680
2036,7961 17635 5648 2711 15116 4689 3242 1731 3961 3163
2037,17896 11512 991 10016 7863 6310 7027 12186 15223 19729
2045,443 5831 4302 19713 3630 14204 12960 20169 9500 16801
2057,4580 2902 20027 11794 9019 16316 2319 13497 20049 9107
2074,14558 9081 7398 16336 13623 1054 19860 13589 6221 8498
2077,17510 1026 4162 3278 7925 5799 14597 5030 19479 3934
2079,1532 3727 99 1299 7163 551 19584 12557 5235 7984
2085,6182 15633 14559 6456 8406 7718 9062 13098 2586 19292
2086,8283 15462 14884 16665 14646 10027 2384 7360 18489 9600
2096,27 3813 1398 8798 13537 8018 6937 14367 3431 19317
2104,4057 6892 13671 5169 13513 8208 5741 20037 18935 20449
2107,15499 16406 13959 5997 12707 10807 6015 8699 19528 1643
2112,17201 18476 18994 12369 11966 1826 15638 4080 9031 10704
2114,11282 7000 20254 13155 18285 7474 16621 14848 6367 1901
2126,8018 1895 8798 80 14367 2970 19317 3431 17464 6937
2137,12999 5169 6981 13671 4057 4259 15088 2888 10496 14309
2168,14741 16277 16316 137 9448 5013 15455 15737 19154 459
2173,14688 20342 878 10828 7404 8046 1168 7440 20457 20511
2182,756 8054 15626 5524 13413 11947 3698 10743 10358 3632
2187,15466 10743 11947 8627 12750 6600 2812 3698 2002 20051
2190,19323 20051 4057 18836 13094 11663 4413 10496 12999 2002
2191,8265 11145 9965 4929 13398 11946 9998 11996 18466 2473
2205,13894 7734 16314 2930 2437 1196 1975 19699 8953 6837
2215,13312 4496 7744 5273 16585 8152 1127 4319 5878 18628
2239,16944 11563 11945 13402 13524 20558 9508 16718 1492 3585
2244,9236 4809 17319 17540 2957 12497 13580 18727 12182 16236
2250,11446 12875 4195 18367 19647 2276 2694 20068 19921 16117
2254,3698 8627 10743 12750 2812 11947 20605 11664 13029 1953
2260,19424 9331 12215 8227 756 4646 14819 8776 11264 15434
2281,4807 3644 8136 723 15333 17926 15930 12834 17040 18905
2285,11283 10953 19471 3500 9598 4416 13733 3173 1384 17519
2298,14740 5044 4833 16659 624 11998 19374 3195 17699 3960
2314,16204 14483 6743 13198 18417 17691 13172 3153 1841 16508
2320,19528 13087 1745 1643 8699 8357 18185 14483 1841 18417
2327,16495 12766 372 5626 861 13762 582 8031 3181 11781
2328,1929 5476 10308 10884 15661 914 19833 8610 19584 19206
2345,10169 13548 4113 18241 15710 482 1393 16406 18493 12707
2353,7230 8859 16586 8550 16149 7298 15276 14270 12114 8847
2354,13776 9849 1681 207 15631 13910 5276 104 16199 6522
2367,14556 12089 117 7077 16012 13373 7459 15716 8890 5268
2368,5524 15626 7920 16800 15851 7527 3694 18351 11501 11363
2383,2002 14499 14571 12750 2812 1591 13094 6600 2272 11977
2390,11276 14490 16495 11781 13573 14622 6915 861 3181 13762
2399,14215 9438 17250 4559 18049 19769 15153 13058 11815 1912
2407,4510 920 8421 17944 2623 20230 13412 6036 16767 3089
2408,19939 3741 3089 6524 3378 15862 2899 12154 3281 3099
2417,10067 14022 3203 8925 19400 11053 129 20119 10842 4039
2421,19087 7313 1833 15010 14767 9713 15240 17350 13410 1043
2434,8724 1197 16475 6880 18401 11663 18058 18855 9910 4057
2437,15430 18040 10698 5680 18815 4147 2889 1804 4366 171
2445,9751 10773 9995 13738 493 16292 18214 6876 6877 6878
2451,20481 15374 10629 13801 10336 19718 17602 9793 5987 14365
2455,15042 17052 7491 14876 10587 19887 9480 12448 4268 10005
2461,2404 3094 20131 1340 8294 10960 18164 1998 16497 11789
2467,19624 15090 1635 13846 10567 7111 14561 756 7889 14709
2483,8813 19665 10646 5106 1741 11967 19555 20252 3614 14359
2490,772 9978 19790 15893 20051 19244 2002 9792 2485 13094
2499,6522 5725 7065 4323 7111 15309 13561 381 13418 4247
2507,10247 9659 15599 1036 13297 9864 15310 4433 648 12639
2511,18817 3171 4052 5146 14483 1208 1740 1841 18417 2273
2548,8133 8044 6335 19465 6189 2945 16987 16124 2232 10744
2549,2047 14872 6728 17555 7026 8921 3860 658 8764 16170
2550,11693 16471 6333 4389 7565 2818 8622 18982 7060 5773
2557,11835 5054 9044 20071 17301 4625 6909 15706 6187 5675
2586,949 27 6919 6859 7198 18503 9427 19077 8093 16772
